,id,bigrams
3566,15564415,"[('blue', 'line'), ('would', 'definitely'), ('location', 'near')]"
3567,15566475,"[('Wrigley', 'Field'), ('The', 'apartment'), ('Place', 'was')]"
3568,15567099,"[('lot', 'of'), (""Chris's"", 'place'), ('was', 'clean')]"
3569,15578665,[]
3570,15580266,"[('Logan', 'Square'), ('safe', 'neighborhood'), ('well', 'furnished')]"
3571,15581842,"[('walking', 'distance'), ('within', 'walking'), ('Blue', 'Line')]"
3572,15584976,"[('you', 'need'), ('our', 'stay'), ('to', 'get')]"
3573,15590003,"[('Great', 'host'), ('recommend', 'this'), ('We', 'had')]"
3574,15594719,"[('we', 'needed'), ('what', 'we'), ('definitely', 'stay')]"
3575,15596773,"[('very', 'clean'), ('clean', 'and'), ('and', 'the')]"
3576,15597127,"[('The', 'room'), ('a', 'great'), ('Calvin', 'is')]"
3577,15599771,"[('Logan', 'Square'), ('highly', 'recommend'), ('could', 'have')]"
3578,15599810,[]
3579,15600689,"[('definitely', 'recommend'), ('would', 'definitely'), ('was', 'perfect')]"
3580,15600840,"[('very', 'comfortable'), ('It', 'was'), ('to', 'stay')]"
3581,15600903,[]
3582,15602220,[]
3583,15604619,[]
3584,15616547,[]
3585,15618172,[]
3586,15618206,"[('and', 'the')]"
3587,15619238,"[('was', 'great'), ('close', 'to'), ('to', 'stay')]"
3588,15624694,"[('The', 'host'), ('This', 'is'), ('an', 'automated')]"
3589,15624697,[]
3590,15628879,"[('The', 'house'), ('we', 'loved'), ('This', 'was')]"
3591,15631990,"[('Old', 'Town'), ('feel', 'welcome'), ('here', 'again')]"
3592,15632278,"[('John', 'was')]"
3593,15632542,[]
3594,15635436,[]
3595,15635466,"[('front', 'door'), ('shops', 'nearby'), ('here', 'again')]"
3596,15635528,"[('do', 'in'), ('was', 'clean'), ('close', 'to')]"
3597,15635691,[]
3598,15638567,[]
3599,15640249,"[('coach', 'house'), ('The', 'coach'), ('easy', 'to')]"
3600,15640510,"[('close', 'to')]"
3601,15640689,"[('Tzong', 'is')]"
3602,15641641,"[('place', 'was'), ('Kris', 'was')]"
3603,15642244,[]
3604,15642718,[]
3605,15642889,[]
3606,15643210,[]
3607,15644082,"[('condo', 'is'), ('of', 'the')]"
3608,15644295,"[('blue', 'line'), ('lots', 'of'), ('The', 'apartment')]"
3609,15646603,"[('was', 'very'), ('place', 'was'), ('I', 'was')]"
3610,15646654,"[('within', 'walking'), ('walking', 'distance'), ('a', 'great')]"
3611,15647142,"[('place', 'is'), ('Tommy', 'was'), ('I', 'was')]"
3612,15647811,"[('for', 'us'), ('It', 'was'), ('apartment', 'is')]"
3613,15647856,[]
3614,15649128,[]
3615,15649229,"[('for', 'the')]"
3616,15649553,"[('the', 'condo'), ('close', 'to'), ('easy', 'to')]"
3617,15649616,[]
3618,15654768,"[('Emily', 'was'), ('the', 'perfect'), ('for', 'a')]"
3619,15655443,"[('of', 'the')]"
3620,15655525,[]
3621,15656259,"[(""Corey's"", 'place'), ('a', 'great'), ('place', 'is')]"
3622,15656727,[]
3623,15656999,[]
3624,15657001,[]
3625,15658650,"[('Wrigley', 'Field'), ('coming', 'back'), ('highly', 'recommend')]"
3626,15659073,"[('exactly', 'as'), ('easy', 'walk'), ('an', 'easy')]"
3627,15659526,[]
3628,15660143,"[('The', 'place'), ('Mark', 'was')]"
3629,15662480,"[('bus', 'stop'), ('in', 'Chicago'), ('great', 'host')]"
3630,15662488,"[('is', 'very'), ('was', 'very'), ('and', 'the')]"
3631,15663291,[]
3632,15663333,[]
3633,15663466,[]
3634,15663486,"[('my', 'sister')]"
3635,15665076,[]
3636,15665725,"[('Nick', 'and'), ('and', 'Callie')]"
3637,15666062,"[('a', 'great'), ('had', 'a'), ('Lauren', 'was')]"
3638,15666171,[]
3639,15666543,"[('but', 'it'), ('for', 'a'), ('in', 'the')]"
3640,15669026,"[('as', 'well'), ('would', 'be'), ('here', 'again')]"
3641,15672186,"[('blue', 'line'), ('Logan', 'Square'), ('if', 'you')]"
3642,15673267,"[('I', 'would'), ('Lauren', 'was'), ('a', 'great')]"
3643,15673954,"[('as', 'described'), ('street', 'art'), ('definitely', 'stay')]"
3644,15674263,"[('was', 'clean'), ('Had', 'a'), ('a', 'great')]"
3645,15676802,"[('the', 'city'), ('easy', 'to'), ('a', 'great')]"
3646,15678106,[]
3647,15686728,[]
3648,15694333,"[('with', 'her')]"
3649,15694800,"[('air', 'mattress'), ('Her', 'apartment'), ('She', 'gave')]"
3650,15700511,"[('I', 'would'), ('Christine', 'was'), ('was', 'very')]"
3651,15700520,[]
3652,15701532,[]
3653,15701616,[]
3654,15701789,"[('really', 'enjoyed'), ('enjoyed', 'our'), ('I', 'would')]"
3655,15702094,"[('here', 'again'), ('Great', 'communication'), ('if', 'you')]"
3656,15702720,"[('Lincoln', 'Park'), ('bus', 'stop'), ('you', 'can')]"
3657,15706304,"[('had', 'a')]"
3658,15707552,[]
3659,15714878,"[('great', 'host'), ('a', 'great'), ('Allen', 'is')]"
3660,15717182,[]
3661,15718220,[]
3662,15720069,[]
3663,15726549,"[('we', 'needed'), ('Great', 'place'), ('great', 'host')]"
3664,15729236,[]
3665,15729307,[]
3666,15734650,"[('short', 'walk'), ('Wrigley', 'Field'), ('walking', 'distance')]"
3667,15735536,[]
3668,15738851,"[('a', 'great'), ('comfortable', 'and'), ('and', 'the')]"
3669,15740473,[]
3670,15741340,"[('at', 'the')]"
3671,15744964,"[('in', 'Chinatown'), ('close', 'to'), ('place', 'to')]"
3672,15745920,[]
3673,15752571,"[('from', 'the'), ('to', 'stay'), ('Cameron', 'was')]"
3674,15753718,[]
3675,15757537,[]
3676,15757858,"[('walking', 'distance'), ('within', 'walking'), ('it', 'was')]"
3677,15759473,[]
3678,15759482,"[('our', 'stay'), ('stay', 'with'), ('Joe', 'were')]"
3679,15759558,[]
3680,15769369,[]
3681,15769552,"[('Logan', 'Square'), ('highly', 'recommend'), ('flexible', 'with')]"
3682,15770540,[]
3683,15771629,"[(""Erin's"", 'place'), ('friendly', 'pets'), ('It', 'was')]"
3684,15771760,"[('walking', 'distance'), ('has', 'everything'), ('were', 'able')]"
3685,15771978,"[('The', 'apartment'), ('the', 'neighborhood'), ('close', 'to')]"
3686,15775189,[]
3687,15781880,"[('was', 'a'), ('to', 'the')]"
3688,15781896,"[('as', 'well'), ('I', 'would'), ('definitely', 'stay')]"
3689,15785733,"[('Very', 'clean'), ('The', 'view'), ('the', 'city')]"
3690,15785867,[]
3691,15785970,"[(""didn't"", 'have'), ('felt', 'like'), ('I', 'would')]"
3692,15786161,"[('we', 'were'), ('great', 'host'), ('John', 'is')]"
3693,15787411,"[('Blue', 'Line'), ('blocks', 'from'), ('exactly', 'like')]"
3694,15789080,[]
3695,15789317,"[('McCormick', 'Place'), ('This', 'place'), ('in', 'the')]"
3696,15798238,"[('highly', 'recommend'), ('It', 'was'), ('to', 'the')]"
3697,15799391,[]
3698,15801902,[]
3699,15802722,[]
3700,15803070,"[('as', 'described'), ('close', 'to'), ('was', 'great')]"
3701,15803256,"[('in', 'a'), ('was', 'very')]"
3702,15804560,[]
3703,15804772,"[('very', 'welcoming'), ('a', 'great'), ('Alexandra', 'was')]"
3704,15804957,[]
3705,15805987,"[('red', 'line'), ('’', 't'), ('very', 'cute')]"
3706,15806285,[]
3707,15814333,[]
3708,15814980,"[('for', 'the')]"
3709,15815123,[]
3710,15817013,"[('Old', 'Town'), ('living', 'room'), ('I', 'would')]"
3711,15818427,[]
3712,15821099,"[('He', 'was'), ('Jordan', 'was'), ('was', 'very')]"
3713,15823434,[]
3714,15828422,"[('few', 'blocks'), ('great', 'host'), ('stay', 'again')]"
3715,15830509,[]
3716,15831435,"[('highly', 'recommend'), ('an', 'excellent'), ('University', 'of')]"
3717,15832052,"[('46th', 'floor'), ('grocery', 'store'), ('better', 'than')]"
3718,15834879,[]
3719,15842384,"[('min', 'to')]"
3720,15843097,"[('place', 'to'), ('David', 'was')]"
3721,15843531,[]
3722,15852819,"[('cats', 'are'), ('a', 'great'), ('in', 'the')]"
3723,15853461,"[('a', 'great'), ('of', 'the')]"
3724,15853679,"[('Highly', 'recommended'), ('very', 'friendly'), ('He', 'was')]"
3725,15857734,[]
3726,15858046,[]
3727,15858221,"[('Lindsey', 'and')]"
3728,15858916,[]
3729,15866666,"[('It', 'was')]"
3730,15867158,"[('Old', 'Town'), ('the', 'city'), ('was', 'awesome')]"
3731,15868906,"[('is', 'a')]"
3732,15871357,"[('testing', 'center'), ('2', 'CS'), ('comfortable', 'bed')]"
3733,15872109,"[('ceiling', 'windows'), ('doors', 'on'), ('here', 'again')]"
3734,15872632,[]
3735,15874365,"[('to', 'be')]"
3736,15874839,"[('for', 'me'), ('Skye', 'was'), ('neighborhood', 'is')]"
3737,15876178,[]
3738,15881058,"[('we', ""didn't"")]"
3739,15884243,"[('great', 'view'), ('a', 'great'), ('with', 'a')]"
3740,15889904,"[('a', 'great'), ('from', 'the'), ('was', 'a')]"
3741,15889919,[]
3742,15889957,[]
3743,15898793,[]
3744,15900766,[]
3745,15900948,[]
3746,15902028,"[('apartment', 'is'), ('the', 'city'), ('The', 'apartment')]"
3747,15909282,"[('in', 'front'), ('front', 'of'), ('of', 'the')]"
3748,15911102,"[('Wicker', 'Park'), ('very', 'clean'), ('was', 'perfect')]"
3749,15911900,"[('I', ""didn't""), (""Joe's"", 'place'), ('was', 'nice')]"
3750,15912388,"[('automated', 'posting'), ('before', 'arrival'), ('an', 'automated')]"
3751,15917248,[]
3752,15924127,[]
3753,15925191,"[('as', 'well'), ('did', 'not'), ('is', 'great')]"
3754,15925524,"[('staying', 'here'), ('one', 'night'), ('be', 'staying')]"
3755,15925916,[]
3756,15925996,"[('be', 'staying'), ('definitely', 'be'), ('highly', 'recommend')]"
3757,15926037,"[('Mike', 'was'), ('you', 'are'), ('the', 'city')]"
3758,15926153,"[('free', 'parking'), ('staying', 'here'), ('what', 'you')]"
3759,15926217,"[('blue', 'line'), ('as', 'described'), ('other', 'guests')]"
3760,15926271,"[('if', 'you'), (""Mike's"", 'place'), ('this', 'place')]"
3761,15926884,[]
3762,15930132,"[('Andy', 'was'), ('walk', 'to')]"
3763,15931204,"[('Claudia', 'was'), ('was', 'a')]"
3764,15939618,"[('highly', 'recommend'), ('coffee', 'bar'), ('an', 'amazing')]"
3765,15941920,"[('The', 'location'), ('clean', 'and'), ('was', 'a')]"
3766,15943354,[]
3767,15952368,[]
3768,15954582,"[('blocks', 'from'), ('if', 'you'), ('here', 'again')]"
3769,15956191,[]
3770,15956773,"[('Magnificent', 'Mile'), ('any', 'questions'), ('Z', 'K')]"
3771,15956956,[]
3772,15964310,[]
3773,15966273,[]
3774,15966295,"[('to', 'downtown')]"
3775,15966634,"[('Wicker', 'Park'), ('come', 'back'), ('minute', 'walk')]"
3776,15972873,"[('we', 'were'), ('and', 'the')]"
3777,15981951,[]
3778,15982139,"[('as', 'well'), ('The', 'location'), ('work', 'with')]"
3779,15983050,"[('frozen', 'pizza'), ('for', 'our'), ('our', 'stay')]"
3780,15983526,[]
3781,15987055,"[('great', 'host'), ('a', 'great'), ('great', 'location')]"
3782,15987927,"[('Logan', 'Square'), ('very', 'clean'), ('there', 'again')]"
3783,15988886,[]
3784,15989363,"[('better', 'than'), ('within', 'walking'), ('definitely', 'stay')]"
3785,15990458,[]
3786,15996670,[]
3787,16000494,"[('blue', 'line'), ('stay', 'here'), ('you', 'are')]"
3788,16000972,[]
3789,16001758,[]
3790,16001856,[]
3791,16001987,"[('Gary', 'was'), ('to', 'the')]"
3792,16003555,[]
3793,16004081,"[('the', 'apartment'), ('to', 'the')]"
3794,16012399,[]
3795,16012510,[]
3796,16013320,"[('conveniently', 'located'), ('be', 'beat'), ('here', 'again')]"
3797,16014394,"[('would', 'recommend'), ('I', 'would'), ('recommend', 'it')]"
3798,16019116,[]
3799,16023745,"[('definitely', 'recommend'), ('lot', 'of'), ('The', 'apartment')]"
3800,16026075,"[('here', 'again'), ('stay', 'here'), (""Anna's"", 'place')]"
3801,16030945,"[('The', 'house'), (""David's"", 'place'), ('The', 'place')]"
3802,16031302,"[('in', 'the'), ('but', 'the')]"
3803,16031982,"[('if', 'you'), ('Craig', 'was'), ('a', 'conference')]"
3804,16039516,[]
3805,16040153,"[('at', ""Erin's""), ('comfortable', 'bed'), ('The', 'apartment')]"
3806,16040801,"[('an', 'automated'), ('automated', 'posting'), ('before', 'arrival')]"
3807,16041651,[]
3808,16043186,"[('Would', 'recommend'), ('perfect', 'for'), ('in', 'Chicago')]"
3809,16050077,"[('we', 'had'), ('The', 'neighborhood'), ('the', 'best')]"
3810,16052779,"[('her', 'husband'), ('made', 'me')]"
3811,16056632,"[('She', 'had'), ('Would', 'definitely'), ('close', 'to')]"
3812,16068455,[]
3813,16068518,[]
3814,16069852,[]
3815,16074290,[]
3816,16078197,"[('walking', 'distance'), ('would', 'definitely'), ('we', 'needed')]"
3817,16083600,"[('to', 'be'), ('The', 'apartment'), ('a', 'great')]"
3818,16085942,[]
3819,16087050,"[('place', 'is'), ('is', 'a'), ('from', 'the')]"
3820,16088081,"[('Great', 'location'), ('Parking', 'is'), ('the', 'Aragon')]"
3821,16088330,"[('Bobby', 'is'), ('and', 'the')]"
3822,16096254,"[('blue', 'line'), ('the', 'blue'), ('the', 'best')]"
3823,16097795,"[('two', 'people'), ('Very', 'clean'), (""Juan's"", 'place')]"
3824,16099092,"[('I', 'would'), (""Masha's"", 'place'), ('place', 'was')]"
3825,16119561,"[(""Richard's"", 'place'), ('We', 'had'), ('and', 'comfortable')]"
3826,16120559,"[('great', 'host'), ('a', 'great'), ('Kathy', 'was')]"
3827,16122255,"[(""Holly's"", 'place'), ('place', 'was'), ('place', 'and')]"
3828,16122843,"[('but', 'it'), ('at', ""Michelle's""), ('you', 'can')]"
3829,16123926,"[('He', 'was'), ('Jordan', 'was'), ('was', 'very')]"
3830,16126150,[]
3831,16143163,"[('The', 'apartment'), (""Erin's"", 'place'), ('It', 'was')]"
3832,16143701,"[('great', 'host'), ('a', 'great')]"
3833,16146505,"[('at', 'night'), ('Dan', 'were'), ('were', 'extremely')]"
3834,16147313,"[('was', 'very')]"
3835,16147465,"[('The', 'house'), ('very', 'nice'), ('a', 'great')]"
3836,16151207,"[('to', 'get'), ('in', 'the'), ('the', 'apartment')]"
3837,16155282,"[('as', 'described'), ('We', 'were'), (""Agnes's"", 'place')]"
3838,16156797,"[('is', 'an'), ('Kim', 'was'), ('was', 'very')]"
3839,16163018,"[('Millennium', 'Park'), ('as', 'advertised'), ('check', 'out')]"
3840,16163330,"[('in', 'Chicago'), ('the', 'city'), ('Caitlin', 'is')]"
3841,16163867,"[('I', 'have'), ('Daniel', 'is'), ('for', 'a')]"
3842,16172970,"[('J14', 'bus'), ('The', 'room'), ('place', 'was')]"
3843,16174963,"[('Logan', 'Square'), (""Alicia's"", 'place'), ('very', 'responsive')]"
3844,16175923,"[('a', 'great')]"
3845,16176886,[]
3846,16177132,"[('ceiling', 'windows'), ('as', 'well'), ('to', 'ceiling')]"
3847,16178088,"[('Highly', 'recommended'), ('I', 'would'), ('We', 'had')]"
3848,16184845,"[('communicate', 'with'), ('The', 'apartment'), ('the', 'city')]"
3849,16187294,"[('very', 'nice')]"
3850,16189546,[]
3851,16192132,"[('walking', 'distance'), ('Lincoln', 'Park'), ('sofa', 'bed')]"
3852,16193059,"[('the', 'bedroom'), ('in', 'the')]"
3853,16193495,"[('here', 'again'), ('stay', 'here'), ('The', 'apartment')]"
3854,16194375,"[('The', 'apartment'), ('close', 'to'), ('in', 'the')]"
3855,16194754,"[('an', 'amazing'), ('her', 'boyfriend'), ('as', 'described')]"
3856,16202873,"[('Logan', 'Square'), ('here', 'again'), (""Steve's"", 'place')]"
3857,16206240,[]
3858,16207508,"[('massage', 'chair'), ('size', 'bed'), ('recommend', 'this')]"
3859,16213713,[]
3860,16215126,"[('The', 'only'), ('we', 'had'), ('Unit', 'is')]"
3861,16216019,"[('clean', 'and'), ('is', 'great'), ('responsive', 'and')]"
3862,16217747,"[('at', ""Andy's""), ('a', 'great'), ('is', 'very')]"
3863,16220426,"[('public', 'transportation'), ('walking', 'distance'), ('we', 'needed')]"
3864,16225638,[]
3865,16227240,[]
3866,16227422,"[('family', 'members')]"
3867,16229723,"[('highly', 'recommend'), ('walking', 'distance'), ('within', 'walking')]"
3868,16236477,[]
3869,16241282,[]
3870,16244614,"[('Millennium', 'Park'), ('our', 'bags'), ('definitely', 'stay')]"
3871,16244703,"[('heart', 'of'), ('very', 'responsive'), ('This', 'place')]"
3872,16246111,[]
3873,16246568,"[('at', ""Kanan's""), ('stay', 'at'), ('as', 'well')]"
3874,16258036,"[('centrally', 'located'), ('right', 'next'), ('as', 'described')]"
3875,16259189,[]
3876,16269676,"[('did', 'not'), ('The', 'room'), ('room', 'was')]"
3877,16275886,"[('walking', 'distance'), ('recommend', 'this'), ('in', 'a')]"
3878,16284475,[]
3879,16289239,[]
3880,16302641,[]
3881,16302846,"[('Nicole', 'was'), ('a', 'great'), ('to', 'stay')]"
3882,16303271,"[('walking', 'distance'), ('check', 'in/out'), ('Would', 'definitely')]"
3883,16303329,[]
3884,16310732,[]
3885,16310924,"[('check', 'out'), ('our', 'stay'), ('made', 'it')]"
3886,16312016,"[('for', 'a')]"
3887,16318864,"[('in', 'Chicago'), (""Amanda's"", 'place'), ('place', 'is')]"
3888,16321792,"[('I', 'had'), ('a', 'great')]"
3889,16331351,[]
3890,16336352,"[('at', ""Rebecca's""), ('I', 'had'), ('a', 'great')]"
3891,16339367,"[('Sunny', 'was'), ('and', 'the')]"
3892,16343260,"[('to', 'live'), ('in', 'the')]"
3893,16343693,[]
3894,16343851,[]
3895,16344481,"[('arrival', 'This'), ('automated', 'posting'), ('The', 'host')]"
3896,16352458,"[('a', 'great'), ('was', 'very'), ('in', 'the')]"
3897,16353834,[]
3898,16355347,"[('Wicker', 'Park'), ('stay', 'again'), ('lots', 'of')]"
3899,16355554,"[('here', 'again'), ('stay', 'here'), ('recommend', 'this')]"
3900,16360610,[]
3901,16360805,[]
3902,16361799,"[('you', 'are'), ('apartment', 'is'), ('close', 'to')]"
3903,16365205,"[('Juanita', 'was'), ('a', 'very')]"
3904,16367827,[]
3905,16371960,"[('get', 'into'), ('did', 'not'), ('lot', 'of')]"
3906,16376281,"[('a', 'great'), ('was', 'as')]"
3907,16378280,"[('definitely', 'recommend'), ('University', 'of'), ('perfect', 'for')]"
3908,16379318,"[('very', 'nice'), ('Chris', 'is'), ('nice', 'and')]"
3909,16381157,"[('a', 'great'), ('Diana', 'is'), ('Diana', 'was')]"
3910,16382486,"[(""Charlie's"", 'place')]"
3911,16388723,"[('’', 's'), ('the', 'building'), ('in', 'the')]"
3912,16391986,"[('great', 'location'), ('was', 'very'), ('a', 'great')]"
3913,16392471,[]
3914,16392656,"[('definitely', 'stay'), ('is', 'a'), ('and', 'I')]"
3915,16394258,[]
3916,16395468,"[('recommend', 'this'), ('easy', 'to'), ('Doug', 'was')]"
3917,16395627,[]
3918,16396651,[]
3919,16398079,"[('...', 'I'), ('to', 'call'), ('restaurants', 'and')]"
3920,16398122,"[('Great', 'location'), ('a', 'great'), ('The', 'place')]"
3921,16401681,[]
3922,16408143,"[('was', 'a')]"
3923,16408425,"[(""John's"", 'place'), ('place', 'is'), ('John', 'was')]"
3924,16408821,"[('entire', 'home'), ('the', 'room')]"
3925,16418900,"[('The', 'listing'), ('Alex', 'and'), ('there', 'was')]"
3926,16424508,"[('Logan', 'Square'), ('The', 'location'), ('at', ""Nikki's"")]"
3927,16424924,"[('a', 'great'), ('Meiqing', 'is'), ('Meiqing', 'was')]"
3928,16426545,"[('blue', 'line'), ('Wicker', 'Park'), ('walking', 'distance')]"
3929,16437565,[]
3930,16439846,[]
3931,16440984,"[('was', 'clean'), ('place', 'was'), ('in', 'the')]"
3932,16442292,[]
3933,16443323,[]
3934,16445600,[]
3935,16447317,"[('Uber', 'pool'), ('as', 'described'), ('here', 'again')]"
3936,16453692,[]
3937,16462474,"[('was', 'a'), ('and', 'comfortable'), ('clean', 'and')]"
3938,16467855,"[('University', 'of'), ('of', 'Chicago'), ('the', 'University')]"
3939,16480895,"[('automated', 'posting'), ('days', 'before'), ('The', 'host')]"
3940,16486129,"[('Great', 'place'), ('to', 'my'), ('a', 'great')]"
3941,16488933,[]
3942,16491080,"[('I', 'would'), ('if', 'you'), (""Kevin's"", 'place')]"
3943,16493494,"[('was', 'very'), ('Justin', 'and'), ('and', 'clean')]"
3944,16496816,"[('in', 'Chicago'), ('we', 'were'), ('for', 'us')]"
3945,16502720,"[('Lincoln', 'park'), ('highly', 'recommend'), ('His', 'place')]"
3946,16507782,"[(""Sami's"", 'place'), ('Sami', 'was'), ('a', 'great')]"
3947,16515048,"[('would', 'definitely'), (""Edgar's"", 'place'), ('the', 'city')]"
3948,16516883,"[('clean', 'and')]"
3949,16517187,"[('on', 'the'), ('and', 'even'), ('was', 'a')]"
3950,16517516,"[('did', 'not')]"
3951,16517575,[]
